Employee ID,Age,Age Group,Attrition,Department,Education,Education Field,Environment Satisfaction,Gender,Job Involvement,Job Role,Job Satisfaction,Marital Status,Monthly Income,Salary Slab,Over Time,Performance Rating,Relationship Satisfaction,Training Times Last Year,Work Life Balance,Years At Company,Years Since Last Promotion,Num Attrition,Num Gender
RM1122,36,36-45,No,Sales,4,Life Sciences,2,Female,3,Sales Executive,3,Single,6815,5k-10k,No,3,1,5,3,1,0,0,1
RM1129,36,36-45,No,Research & Development,4,Life Sciences,1,Male,4,Laboratory Technician,1,Married,5562,5k-10k,Yes,3,4,3,3,3,0,0,0
RM1146,36,36-45,No,Research & Development,4,Life Sciences,3,Female,3,Manufacturing Director,3,Married,4663,Upto 5k,Yes,3,2,2,3,3,1,0,1
RM1174,36,36-45,No,Research & Development,4,Life Sciences,2,Female,3,Healthcare Representative,1,Married,8008,5k-10k,No,3,3,6,3,3,0,0,1
RM1181,36,36-45,No,Research & Development,3,Life Sciences,1,Male,3,Laboratory Technician,2,Single,2013,Upto 5k,No,3,3,4,3,4,1,0,0
RM1183,36,36-45,No,Research & Development,4,Medical,4,Female,2,Manufacturing Director,3,Married,4374,Upto 5k,No,3,3,6,3,3,1,0,1
RM1184,36,36-45,No,Research & Development,2,Life Sciences,4,Male,4,Healthcare Representative,1,Divorced,6842,5k-10k,No,4,1,3,3,5,0,0,0
RM1200,36,36-45,No,Research & Development,4,Life Sciences,1,Male,3,Healthcare Representative,3,Married,5347,5k-10k,No,3,2,2,2,3,0,0,0
RM1221,36,36-45,No,Sales,4,Life Sciences,3,Female,3,Sales Representative,4,Single,4502,Upto 5k,No,3,3,2,2,13,6,0,1
RM1237,36,36-45,Yes,Sales,5,Marketing,2,Male,2,Sales Executive,1,Divorced,6134,5k-10k,Yes,3,2,3,3,2,2,1,0
RM1279,36,36-45,No,Research & Development,3,Life Sciences,4,Male,3,Healthcare Representative,1,Married,8321,5k-10k,Yes,3,4,1,3,12,5,0,0
RM1316,36,36-45,No,Research & Development,4,Other,4,Female,3,Research Scientist,2,Married,6962,5k-10k,Yes,4,4,2,3,1,0,0,1
RM1341,36,36-45,No,Sales,4,Technical Degree,2,Female,2,Sales Executive,3,Married,5673,5k-10k,Yes,3,1,4,3,10,1,0,1
RM1348,36,36-45,No,Human Resources,1,Human Resources,2,Male,2,Human Resources,4,Single,3886,Upto 5k,No,4,4,2,2,10,0,0,0
RM1356,36,36-45,No,Sales,2,Marketing,3,Male,2,Sales Executive,2,Married,5507,5k-10k,No,3,3,1,1,4,1,0,0
RM1384,36,36-45,No,Research & Development,4,Life Sciences,1,Male,4,Laboratory Technician,2,Married,2810,Upto 5k,No,4,2,3,3,5,0,0,0
RM1440,36,36-45,No,Sales,3,Medical,1,Female,2,Sales Executive,4,Married,7644,5k-10k,No,3,3,2,3,9,3,0,1
RM1441,36,36-45,No,Research & Development,2,Life Sciences,4,Female,3,Manufacturing Director,2,Divorced,5131,5k-10k,No,3,2,3,3,4,0,0,1
RM1454,36,36-45,No,Sales,4,Marketing,2,Female,2,Sales Executive,4,Married,6652,5k-10k,No,3,1,2,2,6,0,0,1
RM1466,36,36-45,No,Research & Development,2,Medical,3,Male,4,Laboratory Technician,4,Married,2571,Upto 5k,No,3,3,3,3,5,0,0,0
RM003,37,36-45,Yes,Research & Development,2,Other,4,Male,2,Laboratory Technician,3,Single,2090,Upto 5k,Yes,3,2,3,3,0,0,1,0
RM048,37,36-45,No,Research & Development,2,Life Sciences,2,Male,3,Research Scientist,2,Married,3022,Upto 5k,No,4,1,1,3,1,0,0,0
RM060,37,36-45,No,Research & Development,4,Life Sciences,1,Male,2,Manufacturing Director,3,Divorced,5993,5k-10k,No,3,3,2,4,7,0,0,0
RM079,37,36-45,No,Research & Development,4,Medical,1,Male,3,Research Director,3,Single,13664,10k-15k,No,3,1,3,4,5,0,0,0
RM101,37,36-45,Yes,Human Resources,4,Human Resources,3,Male,3,Human Resources,1,Divorced,2073,Upto 5k,Yes,4,4,3,3,3,0,1,0
RM105,37,36-45,No,Research & Development,2,Life Sciences,3,Male,2,Healthcare Representative,4,Divorced,5163,5k-10k,No,3,4,2,4,1,0,0,0
RM116,37,36-45,No,Sales,3,Life Sciences,3,Male,3,Sales Executive,4,Single,7428,5k-10k,No,3,1,3,3,5,1,0,0
RM196,37,36-45,No,Research & Development,3,Life Sciences,2,Male,4,Research Scientist,1,Married,3564,Upto 5k,Yes,3,1,3,2,8,1,0,0
RM223,37,36-45,No,Research & Development,3,Other,2,Male,3,Research Director,4,Divorced,12185,10k-15k,Yes,3,3,1,3,10,0,0,0
RM227,37,36-45,No,Sales,4,Marketing,1,Male,3,Sales Representative,4,Divorced,2793,Upto 5k,No,3,3,2,3,9,5,0,0
RM249,37,36-45,No,Research & Development,2,Medical,3,Female,2,Research Scientist,1,Married,3920,Upto 5k,No,3,1,2,2,3,0,0,1
RM251,37,36-45,Yes,Research & Development,3,Medical,1,Male,3,Manufacturing Director,3,Divorced,10048,10k-15k,No,3,2,5,3,1,0,1,0
RM274,37,36-45,No,Sales,4,Medical,3,Male,3,Sales Executive,4,Married,6502,5k-10k,No,3,2,5,4,5,0,0,0
RM276,37,36-45,No,Research & Development,4,Medical,1,Female,3,Research Director,4,Divorced,13603,10k-15k,Yes,3,1,2,3,5,0,0,1
RM295,37,36-45,No,Research & Development,3,Medical,2,Male,3,Research Scientist,4,Married,2326,Upto 5k,Yes,3,3,3,2,4,1,0,0
RM341,37,36-45,No,Research & Development,2,Medical,4,Male,3,Manufacturing Director,4,Divorced,6347,5k-10k,No,3,3,2,2,6,0,0,0
RM354,37,36-45,No,Research & Development,3,Medical,3,Male,4,Research Scientist,1,Divorced,5974,5k-10k,Yes,3,1,2,3,7,6,0,0
RM365,37,36-45,No,Research & Development,3,Medical,3,Female,3,Laboratory Technician,1,Married,3452,Upto 5k,No,4,2,3,3,5,0,0,1
RM390,37,36-45,No,Research & Development,4,Life Sciences,3,Male,3,Manufacturing Director,2,Single,4197,Upto 5k,Yes,3,4,2,2,1,0,0,0
RM399,37,36-45,No,Research & Development,5,Medical,2,Female,3,Research Scientist,3,Married,4449,Upto 5k,Yes,3,1,2,3,13,10,0,1
RM465,37,36-45,No,Research & Development,3,Technical Degree,2,Female,3,Manufacturing Director,4,Single,7491,5k-10k,No,3,4,3,4,6,1,0,1
RM468,37,36-45,No,Sales,4,Medical,1,Male,3,Sales Executive,2,Divorced,8834,5k-10k,No,3,4,6,3,9,7,0,0
RM473,37,36-45,No,Research & Development,4,Life Sciences,2,Female,3,Manufacturing Director,2,Married,6447,5k-10k,No,3,2,2,2,6,4,0,1
RM487,37,36-45,No,Sales,3,Marketing,4,Male,3,Sales Executive,3,Married,9602,5k-10k,Yes,3,3,3,2,3,1,0,0
RM507,37,36-45,No,Research & Development,3,Other,3,Male,3,Manufacturing Director,3,Married,9434,5k-10k,No,3,3,2,3,10,7,0,0
RM523,37,36-45,No,Research & Development,2,Life Sciences,4,Male,4,Research Scientist,4,Single,4680,Upto 5k,No,3,1,2,3,1,0,0,0
RM578,37,36-45,No,Research & Development,1,Life Sciences,4,Female,3,Research Scientist,1,Divorced,2782,Upto 5k,Yes,3,2,3,2,5,4,0,1
RM629,37,36-45,No,Sales,4,Marketing,4,Male,2,Sales Executive,3,Divorced,6334,5k-10k,No,3,4,2,3,1,0,0,0
RM649,37,36-45,No,Sales,2,Medical,3,Female,3,Sales Representative,4,Married,2973,Upto 5k,No,3,2,3,3,5,0,0,1
RM653,37,36-45,No,Sales,2,Medical,1,Male,3,Sales Executive,2,Single,7642,5k-10k,Yes,3,4,2,3,10,0,0,0
RM745,37,36-45,Yes,Research & Development,2,Medical,1,Female,1,Healthcare Representative,2,Married,4777,Upto 5k,No,3,1,2,1,1,0,1,1
RM768,37,36-45,No,Research & Development,3,Other,4,Female,3,Healthcare Representative,2,Single,4107,Upto 5k,No,3,1,3,2,4,0,0,1
RM796,37,36-45,No,Sales,4,Life Sciences,4,Female,2,Sales Executive,4,Divorced,6694,5k-10k,Yes,3,3,5,3,1,0,0,1
RM833,37,36-45,No,Research & Development,2,Medical,3,Female,2,Healthcare Representative,4,Divorced,5731,5k-10k,No,3,3,2,3,6,1,0,1
RM990,37,36-45,No,Research & Development,1,Life Sciences,3,Male,3,Research Scientist,3,Married,2996,Upto 5k,Yes,3,4,2,3,6,1,0,0
RM1002,37,36-45,No,Research & Development,3,Medical,1,Female,3,Laboratory Technician,3,Single,3629,Upto 5k,No,3,1,6,3,3,0,0,1
RM1023,37,36-45,No,Research & Development,2,Technical Degree,3,Male,4,Laboratory Technician,3,Single,3500,Upto 5k,No,3,1,2,1,6,1,0,0
RM1090,37,36-45,No,Research & Development,3,Medical,1,Male,3,Research Scientist,4,Married,4285,Upto 5k,No,3,1,2,3,10,3,0,0
RM1159,37,36-45,No,Research & Development,3,Life Sciences,3,Male,3,Manufacturing Director,3,Married,5768,5k-10k,No,3,1,2,2,4,0,0,0
RM1164,37,36-45,No,Research & Development,3,Medical,2,Female,3,Research Scientist,2,Married,3936,Upto 5k,No,3,1,2,1,8,7,0,1
RM1212,37,36-45,No,Sales,4,Medical,3,Male,1,Sales Executive,4,Divorced,9525,5k-10k,No,3,3,2,2,6,1,0,0
RM1277,37,36-45,No,Sales,2,Marketing,2,Male,2,Sales Executive,2,Married,4189,Upto 5k,No,3,1,2,3,5,0,0,0
RM1281,37,36-45,No,Human Resources,2,Other,3,Male,3,Human Resources,2,Divorced,4071,Upto 5k,No,3,3,4,2,10,4,0,0
RM1292,37,36-45,Yes,Research & Development,4,Medical,4,Male,3,Manufacturing Director,1,Single,4213,Upto 5k,No,3,2,4,1,10,0,1,0
RM1345,37,36-45,No,Research & Development,4,Medical,4,Male,3,Research Scientist,1,Married,4284,Upto 5k,Yes,4,3,2,3,5,0,0,0
RM009,38,36-45,No,Research & Development,3,Life Sciences,4,Male,2,Manufacturing Director,3,Single,9526,5k-10k,No,4,2,2,3,9,1,0,0
RM020,38,36-45,No,Research & Development,3,Life Sciences,4,Male,3,Research Scientist,4,Single,3944,Upto 5k,Yes,3,3,3,3,3,1,0,0
RM062,38,36-45,No,Research & Development,5,Life Sciences,4,Female,3,Laboratory Technician,4,Single,2406,Upto 5k,No,3,4,2,3,10,9,0,1
RM084,38,36-45,No,Research & Development,3,Medical,2,Female,1,Research Scientist,4,Divorced,5329,5k-10k,Yes,3,4,3,3,13,1,0,1
RM143,38,36-45,No,Research & Development,5,Technical Degree,4,Female,3,Research Scientist,3,Single,4317,Upto 5k,Yes,4,2,2,3,3,2,0,1
RM169,38,36-45,No,Sales,4,Life Sciences,1,Female,2,Sales Executive,4,Single,8686,5k-10k,No,4,3,2,4,8,0,0,1
RM180,38,36-45,No,Research & Development,2,Life Sciences,3,Female,3,Laboratory Technician,4,Single,2288,Upto 5k,No,3,3,3,3,2,2,0,1
RM199,38,36-45,No,Research & Development,4,Life Sciences,4,Male,3,Manufacturing Director,3,Married,6553,5k-10k,No,3,2,3,3,1,0,0,0
RM200,38,36-45,No,Research & Development,3,Technical Degree,4,Male,3,Manufacturing Director,4,Married,6261,5k-10k,No,3,1,3,1,7,1,0,0
RM205,38,36-45,Yes,Research & Development,1,Medical,2,Male,3,Healthcare Representative,1,Married,6673,5k-10k,Yes,3,2,2,3,1,0,1,0
RM262,38,36-45,No,Sales,2,Life Sciences,4,Male,2,Sales Executive,4,Married,5249,5k-10k,No,3,4,0,3,8,7,0,0
RM278,38,36-45,No,Sales,2,Medical,1,Female,4,Sales Executive,1,Divorced,5605,5k-10k,Yes,4,3,3,3,8,7,0,1
RM288,38,36-45,No,Research & Development,4,Life Sciences,4,Male,3,Healthcare Representative,4,Divorced,5745,5k-10k,No,3,2,2,3,2,1,0,0
RM308,38,36-45,No,Research & Development,2,Life Sciences,1,Female,2,Research Director,2,Married,12061,10k-15k,No,3,3,2,3,10,0,0,1
RM342,38,36-45,No,Research & Development,2,Life Sciences,3,Male,2,Research Director,4,Divorced,11510,10k-15k,Yes,3,2,3,3,11,2,0,0
RM417,38,36-45,No,Research & Development,2,Life Sciences,4,Male,3,Laboratory Technician,4,Married,1702,Upto 5k,Yes,4,3,3,3,1,0,0,0
RM472,38,36-45,No,Research & Development,3,Medical,3,Female,3,Healthcare Representative,3,Married,9824,5k-10k,No,3,3,4,3,1,0,0,1
RM491,38,36-45,No,Research & Development,1,Life Sciences,3,Female,3,Research Scientist,1,Single,2619,Upto 5k,No,3,4,3,2,0,0,0,1
RM519,38,36-45,No,Sales,4,Marketing,4,Female,2,Sales Executive,4,Single,4028,Upto 5k,No,4,1,2,3,7,0,0,1
RM530,38,36-45,No,Research & Development,4,Life Sciences,2,Female,4,Healthcare Representative,4,Single,7625,5k-10k,No,3,3,4,2,9,1,0,1
RM543,38,36-45,No,Research & Development,3,Life Sciences,3,Female,3,Manufacturing Director,3,Single,7861,5k-10k,Yes,3,4,4,4,1,0,0,1
RM560,38,36-45,No,Research & Development,5,Medical,4,Male,3,Research Scientist,3,Married,3057,Upto 5k,Yes,3,2,0,1,1,0,0,0
RM606,38,36-45,No,Research & Development,3,Life Sciences,1,Male,2,Healthcare Representative,1,Divorced,6288,5k-10k,No,3,3,3,2,4,1,0,0
RM643,38,36-45,No,Sales,3,Marketing,2,Male,2,Sales Representative,2,Married,2899,Upto 5k,No,3,4,3,3,2,1,0,0
RM704,38,36-45,No,Sales,3,Technical Degree,3,Female,3,Sales Executive,4,Single,5666,5k-10k,Yes,3,2,1,3,5,1,0,1
RM723,38,36-45,No,Research & Development,1,Medical,3,Male,3,Research Scientist,3,Married,2684,Upto 5k,No,3,2,0,2,2,0,0,0
RM748,38,36-45,No,Sales,4,Life Sciences,2,Male,3,Sales Executive,4,Single,6861,5k-10k,Yes,3,3,1,3,1,0,0,0
RM766,38,36-45,No,Research & Development,4,Other,3,Male,3,Research Scientist,3,Married,2821,Upto 5k,No,3,1,2,3,2,2,0,0
RM808,38,36-45,No,Sales,4,Marketing,3,Male,2,Sales Executive,3,Divorced,8740,5k-10k,Yes,3,2,2,3,8,2,0,0
RM812,38,36-45,No,Sales,2,Marketing,4,Male,3,Sales Executive,2,Single,7351,5k-10k,No,3,3,2,3,1,0,0,0
RM827,38,36-45,No,Human Resources,3,Human Resources,3,Male,4,Human Resources,3,Married,2844,Upto 5k,No,3,4,2,4,7,5,0,0
RM964,38,36-45,No,Sales,2,Life Sciences,2,Female,3,Sales Executive,1,Divorced,6893,5k-10k,No,3,4,3,3,7,1,0,1
RM983,38,36-45,No,Research & Development,3,Life Sciences,4,Male,4,Research Scientist,3,Divorced,2610,Upto 5k,No,3,4,2,3,4,0,0,0
RM1108,38,36-45,No,Human Resources,4,Human Resources,3,Male,3,Human Resources,3,Married,6077,5k-10k,No,3,3,2,3,6,1,0,0
RM1113,38,36-45,Yes,Research & Development,3,Medical,3,Male,3,Manufacturing Director,2,Married,4855,Upto 5k,No,3,1,2,3,5,1,1,0
RM1120,38,36-45,No,Sales,3,Life Sciences,3,Male,3,Sales Executive,2,Married,9924,5k-10k,No,3,4,3,3,9,7,0,0
RM1121,38,36-45,No,Sales,3,Life Sciences,2,Female,3,Sales Executive,2,Single,4198,Upto 5k,No,3,2,5,4,3,1,0,1
RM1162,38,36-45,No,Research & Development,2,Medical,4,Female,2,Manufacturing Director,3,Married,7756,5k-10k,Yes,3,4,6,4,5,0,0,1
RM1188,38,36-45,No,Research & Development,3,Life Sciences,4,Male,3,Research Scientist,4,Married,4735,Upto 5k,No,3,4,4,4,13,2,0,0
RM1194,38,36-45,No,Research & Development,3,Medical,4,Female,2,Laboratory Technician,2,Single,2440,Upto 5k,No,4,2,3,3,4,3,0,1
RM1203,38,36-45,No,Research & Development,2,Medical,4,Female,3,Laboratory Technician,3,Married,3306,Upto 5k,No,3,4,5,2,0,0,0,1
RM1257,38,36-45,No,Research & Development,2,Medical,3,Female,2,Laboratory Technician,2,Married,2468,Upto 5k,No,3,2,4,2,6,0,0,1
RM1262,38,36-45,No,Research & Development,3,Medical,2,Male,1,Healthcare Representative,4,Married,5811,5k-10k,Yes,3,3,2,3,1,1,0,0
RM1273,38,36-45,No,Research & Development,2,Other,4,Female,2,Laboratory Technician,3,Married,3702,Upto 5k,No,3,2,3,3,5,0,0,1
RM1290,38,36-45,No,Human Resources,3,Human Resources,1,Male,3,Human Resources,2,Divorced,2592,Upto 5k,No,3,4,3,3,11,3,0,0
RM1309,38,36-45,No,Sales,4,Marketing,2,Female,1,Sales Representative,4,Married,5405,5k-10k,Yes,4,1,4,2,4,0,0,1
RM1377,38,36-45,No,Research & Development,2,Life Sciences,2,Male,3,Research Scientist,4,Divorced,4771,Upto 5k,No,3,4,0,4,5,0,0,0
RM1392,38,36-45,No,Sales,3,Life Sciences,1,Male,2,Sales Representative,1,Single,2858,Upto 5k,No,3,1,3,2,1,0,0,0
RM1401,38,36-45,No,Human Resources,4,Other,4,Male,3,Human Resources,2,Married,2991,Upto 5k,Yes,3,2,2,3,6,1,0,0
RM1419,38,36-45,No,Research & Development,4,Life Sciences,1,Male,2,Manufacturing Director,3,Married,5321,5k-10k,No,3,4,1,3,8,7,0,0
RM1452,38,36-45,No,Sales,2,Life Sciences,1,Female,3,Sales Executive,4,Married,5343,5k-10k,No,3,3,1,3,10,1,0,1
RM034,39,36-45,Yes,Sales,3,Technical Degree,4,Male,3,Sales Representative,4,Married,2086,Upto 5k,No,3,3,6,4,1,0,1,0
RM241,39,36-45,No,Research & Development,4,Medical,3,Female,3,Laboratory Technician,3,Divorced,2232,Upto 5k,No,3,3,1,3,3,1,0,1
RM328,39,36-45,Yes,Sales,2,Medical,4,Female,3,Sales Executive,3,Married,5238,5k-10k,Yes,3,1,3,2,1,0,1,1
RM450,39,36-45,No,Research & Development,1,Life Sciences,3,Female,3,Laboratory Technician,3,Married,3755,Upto 5k,No,3,1,3,3,8,0,0,1
RM552,39,36-45,No,Human Resources,3,Human Resources,3,Female,4,Human Resources,2,Married,6389,5k-10k,No,3,3,3,1,8,3,0,1
RM655,39,36-45,No,Human Resources,3,Life Sciences,4,Female,2,Human Resources,4,Married,5204,5k-10k,No,3,3,2,3,5,0,0,1
RM670,39,36-45,Yes,Research & Development,3,Medical,4,Male,3,Laboratory Technician,1,Married,2404,Upto 5k,Yes,4,4,2,1,2,2,1,0
RM706,39,36-45,No,Sales,5,Life Sciences,1,Male,4,Sales Executive,3,Single,7880,5k-10k,No,3,4,3,3,8,0,0,0
RM817,39,36-45,No,Research & Development,3,Life Sciences,3,Male,3,Laboratory Technician,2,Single,6782,5k-10k,No,3,3,2,2,5,0,0,0
RM941,39,36-45,Yes,Research & Development,3,Medical,3,Male,3,Research Scientist,1,Single,3904,Upto 5k,No,3,1,2,3,5,0,1,0
RM950,39,36-45,No,Research & Development,2,Life Sciences,1,Male,3,Manufacturing Director,3,Single,4534,Upto 5k,No,3,1,6,3,8,1,0,0
RM987,39,36-45,No,Sales,4,Life Sciences,1,Male,2,Sales Executive,4,Married,6120,5k-10k,Yes,3,4,2,4,5,1,0,0
RM993,39,36-45,No,Research & Development,2,Life Sciences,3,Male,3,Healthcare Representative,3,Married,10920,10k-15k,No,4,2,2,3,6,0,0,0
RM1033,39,36-45,Yes,Research & Development,3,Life Sciences,1,Female,2,Laboratory Technician,1,Single,3646,Upto 5k,Yes,4,2,2,4,1,0,1,1
RM1080,39,36-45,No,Research & Development,3,Life Sciences,2,Female,3,Manufacturing Director,2,Single,8376,5k-10k,No,3,4,3,3,2,2,0,1
RM1125,39,36-45,No,Sales,3,Medical,4,Male,4,Sales Executive,3,Married,8237,5k-10k,No,3,1,3,3,7,7,0,0
RM1149,39,36-45,No,Research & Development,5,Medical,2,Male,3,Manufacturing Director,1,Married,5377,5k-10k,No,3,4,3,3,7,7,0,0
RM1156,39,36-45,No,Research & Development,2,Medical,3,Male,2,Laboratory Technician,3,Divorced,3069,Upto 5k,No,3,4,3,3,10,0,0,0
RM1160,39,36-45,No,Research & Development,3,Medical,1,Female,3,Manufacturing Director,3,Single,5042,5k-10k,No,3,4,2,1,9,3,0,1
RM1176,39,36-45,No,Research & Development,3,Medical,4,Male,3,Manufacturing Director,2,Married,5295,5k-10k,No,4,3,3,3,5,1,0,0
RM1241,39,36-45,No,Research & Development,3,Life Sciences,4,Male,3,Laboratory Technician,4,Married,6472,5k-10k,Yes,3,4,2,3,9,5,0,0
RM1285,39,36-45,No,Research & Development,1,Medical,3,Male,3,Research Director,3,Single,13464,10k-15k,No,4,3,3,3,4,2,0,0
RM1293,39,36-45,No,Sales,3,Life Sciences,3,Male,3,Sales Executive,4,Divorced,4127,Upto 5k,No,3,4,6,3,2,2,0,0
RM1336,39,36-45,No,Research & Development,4,Other,4,Male,3,Research Scientist,4,Divorced,3902,Upto 5k,No,3,2,2,3,2,2,0,0
RM1367,39,36-45,No,Sales,4,Life Sciences,1,Female,1,Sales Executive,3,Married,5736,5k-10k,No,3,3,1,3,3,1,0,1
RM1373,39,36-45,No,Research & Development,2,Medical,1,Male,3,Manufacturing Director,1,Married,5151,5k-10k,No,4,4,3,3,10,7,0,0
RM1430,39,36-45,No,Research & Development,1,Life Sciences,1,Male,3,Research Scientist,4,Single,4108,Upto 5k,No,3,1,2,3,7,1,0,0
RM1438,39,36-45,No,Research & Development,3,Life Sciences,4,Male,3,Manager,4,Single,19431,15k+,No,3,3,3,2,6,1,0,0
RM1467,39,36-45,No,Research & Development,1,Medical,4,Male,2,Healthcare Representative,1,Married,9991,5k-10k,No,3,1,5,3,7,1,0,0
RM159,40,36-45,No,Sales,4,Marketing,3,Male,2,Sales Executive,4,Married,10855,10k-15k,No,3,1,2,2,12,2,0,0
RM204,40,36-45,No,Research & Development,2,Medical,3,Male,3,Laboratory Technician,4,Married,2741,Upto 5k,Yes,3,3,2,4,7,3,0,0
RM209,40,36-45,No,Research & Development,5,Life Sciences,4,Male,2,Healthcare Representative,4,Married,4876,Upto 5k,No,3,4,5,1,3,0,0,0
RM244,40,36-45,No,Research & Development,2,Technical Degree,1,Male,3,Research Scientist,4,Divorced,3319,Upto 5k,No,3,1,3,3,9,4,0,0
RM336,40,36-45,No,Sales,2,Medical,2,Male,1,Sales Executive,4,Married,7457,5k-10k,Yes,4,3,2,2,4,0,0,0
RM362,40,36-45,No,Research & Development,4,Life Sciences,4,Female,4,Laboratory Technician,3,Married,2213,Upto 5k,Yes,3,3,3,3,7,1,0,1
RM369,40,36-45,Yes,Sales,2,Marketing,3,Male,2,Sales Executive,3,Married,6380,5k-10k,Yes,3,1,6,3,6,1,1,0
RM388,40,36-45,No,Sales,2,Marketing,4,Female,3,Sales Executive,2,Divorced,5715,5k-10k,No,3,3,5,3,5,1,0,1
RM392,40,36-45,No,Research & Development,3,Medical,2,Female,2,Laboratory Technician,3,Married,3448,Upto 5k,No,4,2,3,3,1,0,0,1
RM459,40,36-45,No,Sales,3,Other,3,Male,1,Sales Executive,1,Divorced,10932,10k-15k,No,3,3,2,3,1,0,0,0
RM554,40,36-45,No,Research & Development,1,Medical,4,Female,2,Research Scientist,4,Single,2342,Upto 5k,Yes,4,4,2,2,4,2,0,1
RM583,40,36-45,No,Research & Development,2,Medical,3,Female,4,Healthcare Representative,2,Married,4244,Upto 5k,No,4,4,2,3,8,3,0,1
RM602,40,36-45,No,Research & Development,4,Medical,1,Male,2,Laboratory Technician,3,Single,5094,5k-10k,No,3,4,6,3,1,0,0,0
RM685,40,36-45,No,Sales,4,Marketing,1,Male,2,Sales Executive,2,Divorced,9705,5k-10k,No,3,2,2,2,1,0,0,0
RM692,40,36-45,No,Research & Development,4,Medical,4,Male,3,Research Scientist,2,Divorced,3617,Upto 5k,Yes,3,4,2,3,1,0,0,0
RM707,40,36-45,Yes,Sales,3,Life Sciences,2,Female,4,Sales Executive,2,Single,13194,10k-15k,Yes,3,4,2,2,1,0,1,1
RM769,40,36-45,No,Sales,3,Marketing,3,Male,3,Sales Executive,1,Married,8396,5k-10k,No,3,2,3,2,7,7,0,0
RM786,40,36-45,No,Research & Development,4,Technical Degree,1,Male,3,Healthcare Representative,4,Married,10322,10k-15k,No,4,4,6,3,11,11,0,0
RM846,40,36-45,No,Research & Development,2,Medical,3,Female,2,Research Scientist,4,Married,4422,Upto 5k,Yes,3,4,3,1,1,0,0,1
RM867,40,36-45,No,Sales,4,Medical,2,Male,3,Sales Executive,2,Married,4327,Upto 5k,No,3,4,2,3,0,0,0,0
RM885,40,36-45,No,Sales,3,Technical Degree,2,Female,2,Sales Executive,2,Divorced,6852,5k-10k,No,3,2,2,4,5,1,0,1
RM947,40,36-45,Yes,Sales,4,Marketing,4,Male,2,Sales Executive,2,Single,9094,5k-10k,Yes,3,3,2,3,5,1,1,0
RM958,40,36-45,No,Research & Development,2,Life Sciences,3,Male,3,Research Scientist,3,Divorced,3544,Upto 5k,No,3,2,0,3,4,0,0,0
RM960,40,36-45,No,Research & Development,3,Life Sciences,3,Male,3,Research Scientist,4,Single,4661,Upto 5k,No,3,3,4,3,9,8,0,0
RM968,40,36-45,No,Research & Development,4,Life Sciences,2,Male,3,Laboratory Technician,2,Married,2387,Upto 5k,No,4,3,3,3,4,0,0,0
RM979,40,36-45,No,Research & Development,1,Medical,2,Female,4,Healthcare Representative,3,Divorced,6377,5k-10k,No,4,2,0,3,12,11,0,1
RM1030,40,36-45,No,Research & Development,4,Other,3,Male,3,Laboratory Technician,3,Divorced,3975,Upto 5k,No,3,3,2,4,8,0,0,0
RM1041,40,36-45,No,Research & Development,1,Medical,4,Male,2,Research Director,2,Divorced,13757,10k-15k,No,3,3,5,3,9,4,0,0
RM1046,40,36-45,No,Research & Development,3,Medical,3,Male,3,Research Scientist,3,Divorced,2345,Upto 5k,No,3,3,3,4,3,1,0,0
RM1084,40,36-45,Yes,Research & Development,4,Life Sciences,4,Male,3,Laboratory Technician,1,Single,2018,Upto 5k,No,3,2,3,1,5,1,1,0
RM1095,40,36-45,No,Sales,2,Medical,1,Male,3,Sales Executive,1,Married,5473,5k-10k,No,3,4,5,4,8,7,0,0
RM1099,40,36-45,No,Research & Development,2,Life Sciences,4,Male,3,Healthcare Representative,4,Divorced,4069,Upto 5k,Yes,3,3,2,3,2,2,0,0
RM1133,40,36-45,No,Sales,2,Life Sciences,4,Female,3,Sales Executive,1,Married,4639,Upto 5k,No,3,3,2,3,5,1,0,1
RM1165,40,36-45,No,Research & Development,3,Life Sciences,3,Female,3,Manufacturing Director,4,Single,7945,5k-10k,Yes,3,4,2,2,4,3,0,1
RM1172,40,36-45,Yes,Research & Development,3,Life Sciences,1,Male,3,Laboratory Technician,1,Single,2166,Upto 5k,Yes,3,2,3,1,4,0,1,0
RM1230,40,36-45,No,Research & Development,2,Life Sciences,2,Female,3,Manufacturing Director,1,Married,6516,5k-10k,Yes,3,2,3,3,1,0,0,1
RM1287,40,36-45,No,Research & Development,2,Life Sciences,3,Female,3,Laboratory Technician,1,Married,3377,Upto 5k,No,3,4,5,2,4,0,0,1
RM1300,40,36-45,No,Research & Development,3,Life Sciences,3,Female,3,Healthcare Representative,4,Divorced,6513,5k-10k,No,3,4,3,3,5,0,0,1
RM1305,40,36-45,No,Research & Development,3,Life Sciences,2,Female,3,Healthcare Representative,1,Divorced,4448,Upto 5k,No,3,2,3,3,7,7,0,1
RM1410,40,36-45,No,Research & Development,3,Technical Degree,4,Female,3,Laboratory Technician,3,Married,6323,5k-10k,No,3,1,2,4,10,9,0,1
RM1411,40,36-45,No,Sales,2,Marketing,2,Female,3,Sales Executive,2,Married,5677,5k-10k,No,3,3,4,3,11,5,0,1
RM1428,40,36-45,No,Research & Development,4,Life Sciences,1,Male,3,Laboratory Technician,4,Married,2406,Upto 5k,No,3,3,3,2,1,0,0,0
